month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage
2,2026,Camp Washington,28,10,0,18,183.7252,354.9343,1143,548,90,45,12,4.645496032,0.313868613,0.867287773,1.55,1,96012,446023.365,50873.91633,0.114061102,1333.8,0.013892013,0.995240888
2,2026,Carthage,28,10,0,18,183.7252,354.9343,3183,979,1107,542,137,4.645496032,0.269662921,0.723826239,3.25,1,267372,1242075.565,78085.546,0.062866985,15888.6,0.059425071,0.846118295
2,2026,Clifton,28,10,0,18,183.7252,354.9343,8028,4079,1068,501,166,4.645496032,0.076244177,0.87645271,1.945491113,0.4,674352,3132699.54,91987.13942,0.029363537,6243.12,0.009257954,0.915074201
2,2026,College Hill,28,10,0,18,183.7252,354.9343,15930,7147,3555,1788,776,4.645496032,0.226108857,0.796321006,2.172954947,1,1338120,6216231.15,477978.1907,0.076891959,59997.6,0.044837234,0.918050199
2,2026,Columbia Tusculum,28,10,0,18,183.7252,354.9343,1621.18273,765.9392659,265.8357539,148.7018748,29.49115395,4.645496032,0.043383948,0.955821905,2.11,0.13,136179.3494,632620.6271,9828.565336,0.015536271,542.0631936,0.003980509,0.975338686
2,2026,Corryville,28,10,0,18,183.7252,354.9343,4277,1968,256,101,1,4.645496032,0.018800813,0.657202351,2.086822289,1,359268,1668978.068,10943.80758,0.006557191,2386.8,0.006643508,0.670403051
2,2026,CUF,28,10,0,18,183.7252,354.9343,18282,6192,456,180,92,4.645496032,0.066860465,0.769512863,2.153319783,1,1535688,7134032.51,122452.3335,0.017164533,6364.8,0.004144592,0.790821988
2,2026,Downtown,28,10,0,18,183.7252,354.9343,6070.715026,3633.99852,282.6447076,85.00592154,0,4.645496032,0.063479574,0.913313099,1.484669432,1,509940.0622,2368924.535,68231.58726,0.028802769,1989.138564,0.00390073,0.946016599
2,2026,East End,28,10,0,18,183.7252,354.9343,1323,707,71,36,24,4.645496032,0.099009901,0.945303426,1.86,1,111132,516263.265,20704.50083,0.04010454,1404,0.012633625,0.998041591
2,2026,East Price Hill,28,10,0,18,183.7252,354.9343,16286,6321,5352,2708,815,4.645496032,0.332384116,0.706930102,2.593354997,1,1368024,6355150.064,621430.8036,0.097783813,82438.2,0.060260785,0.864974699
2,2026,East Walnut Hills,28,10,0,18,183.7252,354.9343,3934.501285,2474.03856,308.3309769,169.5122108,25.28534704,4.645496032,0.021840688,0.927941447,1.586430218,1,330498.108,1535327.649,15982.30831,0.010409705,4558.262853,0.0137921,0.952143252
2,2026,East Westwood,28,10,0,18,183.7252,354.9343,2601.088353,1064.265709,734.3991673,467.6568839,122.2488875,4.645496032,0.419072549,0.687094506,2.409468638,1,218491.4217,1015001.032,131918.5919,0.129968924,13803.79505,0.063177744,0.880241174
2,2026,English Woods,28,10,0,18,183.7252,354.9343,496.1727924,239.8281623,148.874463,74.66348449,22.85155131,4.645496032,0.324528302,0.671950294,2.04,1,41678.51456,193617.374,23020.75068,0.118898166,2281.851838,0.054748876,0.845597337
2,2026,Evanston,28,10,0,18,183.7252,354.9343,8404.596004,3388.064636,1664.030385,884.24248,395.266425,4.645496032,0.120803737,0.823865582,2.18067287,0.36,705986.0644,3279655.461,121059.4734,0.036912253,10778.58302,0.015267416,0.876045252
2,2026,Hartwell,28,10,0,18,183.7252,354.9343,5439,2426,1243,558,243,4.645496032,0.23577906,0.828310604,2.1,1,456876,2122415.645,169185.3497,0.07971358,18743.4,0.041025136,0.94904932
2,2026,Hyde Park,28,10,0,18,183.7252,354.9343,13303,6483,2448,1036,436,4.645496032,0.016813204,0.933705872,2.031959221,0.65,1117452,5191118.832,32239.86558,0.006210581,22389.12,0.020035867,0.959952321
2,2026,Kennedy Heights,28,10,0,18,183.7252,354.9343,4649,2401,684,380,165,4.645496032,0.101624323,0.862823974,1.93,1,390516,1814140.528,72169.97433,0.03978191,12753,0.032656793,0.935262676
2,2026,Linwood,28,10,0,18,183.7252,354.9343,708.0435701,334.5202007,116.1024558,64.9448112,12.88011619,4.645496032,0.043383948,0.955821905,2.11,1,59475.65989,276293.942,4292.577486,0.015536271,1821.103301,0.030619304,1.00197748
2,2026,Lower Price Hill,28,10,0,18,183.7252,354.9343,943.6703187,306.2191235,283.4800797,132.6444223,68.21713147,4.645496032,0.571782178,0.492507462,2.42,1,79268.30677,368240.6046,51788.0607,0.140636475,4700.160359,0.05929432,0.692438258
2,2026,Madisonville,28,10,0,18,183.7252,354.9343,10748.04938,5684.800786,1490.818182,744.3058361,233.9118967,4.645496032,0.106730738,0.879739017,1.899867134,1,902836.1481,4194121.744,179461.5807,0.042788834,22890.29495,0.025353764,0.947881615
2,2026,Millvale,28,10,0,18,183.7252,354.9343,2757.182901,987.6138753,1198.5459,1093.079888,0,4.645496032,0.745995423,0.325037131,2.78,1,231603.3637,1075912.507,217916.4776,0.202541077,25578.06938,0.11043911,0.638017318
2,2026,Mt. Adams,28,10,0,18,183.7252,354.9343,1631,1016,90,58,15,4.645496032,0,0.949172871,1.61,0.13,137004,636451.5384,0,0,222.066,0.001620872,0.950793743
2,2026,Mt. Airy,28,10,0,18,183.7252,354.9343,9099.048036,4234.088213,2055.363973,1319.365456,150.7451446,4.645496032,0.287523462,0.793018953,2.132741899,1,764320.035,3550645.69,360080.7596,0.101412754,34400.58805,0.045008094,0.939439801
2,2026,Mt. Auburn,28,10,0,18,183.7252,354.9343,5046,2650,705,474,109,4.645496032,0.103018868,0.812319082,1.783449688,1,423864,1969058.53,80747.55325,0.041008204,13642.2,0.032185324,0.885512609
2,2026,Mt. Lookout,28,10,0,18,183.7252,354.9343,5096.773699,2144.540533,1239.06179,682.353314,134.6287299,4.645496032,0.015041788,0.963530043,2.387742194,0.13,428128.9908,1988871.528,9541.143845,0.004797265,2485.259377,0.005804931,0.974132239
2,2026,Mt. Washington,28,10,0,18,183.7252,354.9343,11879.67519,5553.087735,2598.366801,1379.398705,642.950248,4.645496032,0.115661466,0.899558734,2.117269253,0.45,997892.7163,4635706.654,189972.1557,0.040980193,21295.33448,0.021340305,0.961879232
2,2026,North Avondale - Paddock Hills,28,10,0,18,183.7252,354.9343,4878.90271,1839.896803,824.6386379,457.2453092,82.44822794,4.645496032,0.066674624,0.913526859,2.27,1,409827.8277,1903853.547,36284.46814,0.019058435,12628.82877,0.030814962,0.963400255
2,2026,North Fairmount,28,10,0,18,183.7252,354.9343,1696.827208,820.1718377,509.125537,255.3365155,78.14844869,4.645496032,0.324528302,0.671950294,2.04,1,142533.4854,662138.741,78727.08198,0.118898166,7803.548162,0.054748876,0.845597337
2,2026,Northside,28,10,0,18,183.7252,354.9343,8550,4378,1275,664,146,4.645496032,0.100502513,0.869083894,1.942498411,1,718200,3336395.25,130142.5767,0.039006942,18954,0.026390977,0.934481814
2,2026,Oakley,28,10,0,18,183.7252,354.9343,11411.95062,6598.199214,1267.181818,540.6941639,72.08810325,4.645496032,0.015043046,0.950378973,1.708519196,1,958603.8519,4453190.39,29358.09916,0.006592599,14339.10505,0.014958322,0.971929894
2,2026,Over-the-Rhine,28,10,0,18,183.7252,354.9343,6291,3343,715,315,73,4.645496032,0.169608136,0.862845863,1.784465385,0.65,528444,2454884.505,167706.4567,0.068315416,5901.48,0.011167654,0.942328934
2,2026,Pendleton,28,10,0,18,183.7252,354.9343,1146,596,210,132,31,4.645496032,0.08557047,0.939468283,1.92,1,96264,447194.03,15084.70775,0.033731908,3814.2,0.039622289,1.01282248
2,2026,Pleasant Ridge,28,10,0,18,183.7252,354.9343,7268.072573,3683.009425,1571.93968,901.1055608,227.2544769,4.645496032,0.117650837,0.888851142,1.953138402,1,610518.0961,2836159.393,128163.5643,0.045189126,26403.62488,0.043247899,0.977288167
2,2026,Queensgate,28,10,0,18,183.7252,354.9343,301.3296813,97.78087649,90.51992032,42.35557769,21.78286853,4.645496032,0.571782178,0.492507462,2.42,1,25311.69323,117585.3704,16536.79205,0.140636475,1500.839641,0.05929432,0.692438258
2,2026,Riverside,28,10,0,18,183.7252,354.9343,2268.610778,840.8323353,659.8922156,318.1556886,109.9520958,4.645496032,0.34436223,0.800878826,2.771670429,1,190563.3054,885261.079,85642.95447,0.09674316,10017.72216,0.052568999,0.950190985
2,2026,Roselawn,28,10,0,18,183.7252,354.9343,7375,3604,1483,1030,148,4.645496032,0.249167592,0.702068702,1.98616494,1,619500,2877884.792,265609.1678,0.09229319,27565.2,0.044495884,0.838857776
2,2026,Sayler Park,28,10,0,18,183.7252,354.9343,2713,1183,739,439,160,4.645496032,0.22569738,0.85528158,2.297347551,1,227892,1058671.382,78972.88175,0.074596219,14016.6,0.06150545,0.991383249
2,2026,Sedamsville,28,10,0,18,183.7252,354.9343,715.3892216,196.1676647,256.1077844,77.84431138,56.04790419,4.645496032,0.359126984,0.727058344,3.5,1,60092.69461,279160.3744,20837.33553,0.074642884,3133.077844,0.052137416,0.853838645
2,2026,South Cumminsville,28,10,0,18,183.7252,354.9343,902.8170988,323.3861247,392.4540995,357.9201121,0,4.645496032,0.745995423,0.325037131,2.78,1,75836.6363,352298.793,71354.97686,0.202541077,8375.330624,0.11043911,0.638017318
2,2026,South Fairmount,28,10,0,18,183.7252,354.9343,2319,960,667,259,102,4.645496032,0.2375,0.694682285,2.27,1,194796,904924.045,67437.517,0.074522848,8447.4,0.043365367,0.8125705
2,2026,Spring Grove Village,28,10,0,18,183.7252,354.9343,1996,881,469,296,133,4.645496032,0.238365494,0.763784328,2.25,1,167664,778882.4467,62113.5025,0.079746954,10038.6,0.059873318,0.903404599
2,2026,Villages at Roll Hill,28,10,0,18,183.7252,354.9343,2196,895,1128,574,206,4.645496032,0.612290503,0.393838538,2.45,1,184464,856926.78,162086.6637,0.18914879,18252,0.098946136,0.681933464
2,2026,Walnut Hills,28,10,0,18,183.7252,354.9343,6176,3528,737,354,201,4.645496032,0.306405896,0.798455566,1.741359925,0.69,518784,2410009.013,319736.6486,0.132670312,8961.03,0.017273143,0.948399021
2,2026,West End,28,10,0,18,183.7252,354.9343,6929.284974,3429.00148,2061.355292,1159.994078,178,4.645496032,0.452993482,0.692157228,2.046430172,1,582059.9378,2703957.132,459437.4054,0.169912977,31309.06144,0.053790099,0.915860303
2,2026,West Price Hill,28,10,0,18,183.7252,354.9343,18669.39287,7441.500965,5187.970243,3128.862443,1039.131704,4.645496032,0.184977762,0.808127871,2.495004634,1,1568229.001,7285201.602,407142.8269,0.055886281,97531.06305,0.06219185,0.926206003
2,2026,Westwood,28,10,0,18,183.7252,354.9343,34095.91165,15214.73429,9589.600833,5082.343116,1146.751113,4.645496032,0.210256413,0.814775082,2.250008974,1,2864056.578,13304963.47,946194.3443,0.071115892,145760.805,0.05089313,0.936784105
2,2026,Winton Hills,28,10,0,18,183.7252,354.9343,4681,2540,1351,691,121,4.645496032,0.546850394,0.660870445,1.84,1,393204,1826627.622,410836.4523,0.224915274,19000.8,0.048323008,0.934108727
3,2019,Avondale,31,16,0,15,125.34,251.69,12570,5516,3724,1951,395,3.17,0.385605511,0.661131539,2.148326173,1,1169010,3705761.7,446120.525,0.120385648,45747,0.039133113,0.8206503
3,2019,Bond Hill,31,16,0,15,125.34,251.69,7174,3182,1642,974,210,3.17,0.166561911,0.861170719,2.209983273,1,667182,2114966.94,111163.0833,0.052560199,23088,0.03460525,0.948336168
3,2019,California,31,16,0,15,125.34,251.69,976,373,197,71,77,3.17,0,0.995655354,2.62,0.13,90768,287734.56,0,0,375.18,0.004133395,0.999788749
3,2019,Camp Washington,31,16,0,15,125.34,251.69,1396,446,230,90,47,3.17,0.311659193,0.850194744,2.36,1,129828,411554.76,29154.09167,0.070838913,2671.5,0.020577225,0.941610882
3,2019,Carthage,31,16,0,15,125.34,251.69,2940,1039,1017,569,245,3.17,0.26852743,0.798250225,2.82,1,273420,866741.4,58517.925,0.067514861,15873,0.058053544,0.92381863
3,2019,Clifton,31,16,0,15,125.34,251.69,8552,4156,1437,824,202,3.17,0.063282002,0.867285366,2.05898971,0.4,795336,2521215.12,55162.05833,0.021879156,8002.8,0.010062162,0.899226685
3,2019,College Hill,31,16,0,15,125.34,251.69,16403,7201,3858,2424,568,3.17,0.147896126,0.848234995,2.259642139,1,1525479,4835768.43,223374.875,0.046192219,58344,0.038246348,0.932673561
3,2019,Columbia Tusculum,31,16,0,15,125.34,251.69,1573,741.3396774,288.7216129,145.6293548,42.11580645,3.17,0,0.985060788,2.12,0.13,146289,463736.13,0,0,475.9339839,0.003253382,0.98831417
3,2019,Corryville,31,16,0,15,125.34,251.69,3984,1863,206,56,28,3.17,0.088030059,0.707081154,2.07188253,1,370512,1174523.04,34397.63333,0.02928647,1638,0.004420909,0.740788533
3,2019,CUF,31,16,0,15,125.34,251.69,16974,5547,607,271,122,3.17,0.07066883,0.757190222,2.238798162,1,1578582,5004104.94,82218.73333,0.016430258,7663.5,0.004854673,0.778475153
3,2019,Downtown,31,16,0,15,125.34,251.69,3857,2785.980015,161.0910437,42.35603257,9.401184308,3.17,0.105997329,0.894340912,1.355066114,1,358701,1137082.17,61938.06483,0.054471054,1009.265729,0.002813669,0.951625635
3,2019,East End,31,16,0,15,125.34,251.69,1601,747,314,157,70,3.17,0.096385542,0.906127111,2.13,1,148893,471990.81,15101.4,0.031995114,4426.5,0.029729403,0.967851628
3,2019,East Price Hill,31,16,0,15,125.34,251.69,13848,5640,3857,2225,513,3.17,0.322695035,0.787443661,2.411106297,1,1287864,4082528.88,381729.8333,0.093503278,53391,0.041457017,0.922403956
3,2019,East Walnut Hills,31,16,0,15,125.34,251.69,3905,2374.665167,354.968509,161.9228792,64.96015424,3.17,0.054825481,0.939804694,1.627011524,1,363165,1151233.05,27306.7205,0.023719542,4424.219152,0.012182394,0.97570663
3,2019,East Westwood,31,16,0,15,125.34,251.69,2503,1090.543121,808.9919768,456.4381182,169.6380157,3.17,0.33312742,0.744960522,2.271434279,1,232779,737909.43,76197.01151,0.103260656,12208.48461,0.052446675,0.900667853
3,2019,English Woods,31,16,0,15,125.34,251.69,474,204.5326969,158.8295943,87.10739857,25.11408115,3.17,0.369469027,0.633179512,2.26,1,44082,139739.94,15849.86239,0.113423996,2188.318854,0.049642005,0.796245513
3,2019,Evanston,31,16,0,15,125.34,251.69,8382,3597.707265,1822.861401,1000.732867,406.494777,3.17,0.188057913,0.833913829,2.158989501,0.36,779526,2471097.42,141906.4546,0.057426491,9878.73806,0.01267275,0.904013071
3,2019,Hartwell,31,16,0,15,125.34,251.69,5397,2651,829,241,190,3.17,0.105620521,0.916339072,1.98,1,501921,1591089.57,58727.66667,0.036910346,8404.5,0.016744667,0.969994085
3,2019,Hyde Park,31,16,0,15,125.34,251.69,13291,6703,2567,1591,218,3.17,0.016261376,0.954528694,1.971784666,0.65,1236063,3918319.71,22861.84167,0.005834603,22929.075,0.018550086,0.978913383
3,2019,Kennedy Heights,31,16,0,15,125.34,251.69,5057,2619,865,427,34,3.17,0.107674685,0.909102727,1.92,1,470301,1490854.17,59147.15,0.03967333,8989.5,0.019114354,0.967890412
3,2019,Linwood,31,16,0,15,125.34,251.69,687,268,202,127,39,3.17,0.28358209,0.750871946,2.56,1,63891,202534.47,15940.36667,0.078704463,3237,0.050664413,0.880240822
3,2019,Lower Price Hill,31,16,0,15,125.34,251.69,761,249.3715139,284.9960159,83.37649402,51.54183267,3.17,0.531914894,0.52970774,2.29,1,70773,224350.41,27821.06221,0.124007182,2630.907371,0.037173885,0.690888808
3,2019,Madisonville,31,16,0,15,125.34,251.69,10838,5173,2288,1160,273,3.17,0.108061086,0.874742712,2.131092452,1,1007934,3195150.78,117245.5917,0.036694854,27943.5,0.027723541,0.939161107
3,2019,Millvale,31,16,0,15,125.34,251.69,2150,863.3146461,890.4344779,502.4702172,66.29292221,3.17,0.530541012,0.571131307,2.48,1,199950,633841.5,96066.68068,0.151562624,11090.88122,0.055468273,0.778162204
3,2019,Mt. Adams,31,16,0,15,125.34,251.69,1629,1030,92,46,26,3.17,0,0.971985466,1.58,0.13,151497,480245.49,0,0,182.52,0.001204776,0.973190242
3,2019,Mt. Airy,31,16,0,15,125.34,251.69,8950,3913.515048,2508.398814,1501.777465,430.7405486,3.17,0.277678133,0.769444247,2.274527374,1,832350,2638549.5,227925.7561,0.086382975,37684.10126,0.045274345,0.901101568
3,2019,Mt. Auburn,31,16,0,15,125.34,251.69,4641,2132,961,570,133,3.17,0.166041276,0.844227446,2.01,1,431613,1368213.21,74248.55,0.054266798,13708.5,0.031761092,0.930255336
3,2019,Mt. Lookout,31,16,0,15,125.34,251.69,4996,2118.660323,1233.278387,701.3706452,159.8841935,3.17,0,0.972236101,2.369967974,0.13,464628,1472870.76,0,0,2183.281016,0.004698987,0.976935088
3,2019,Mt. Washington,31,16,0,15,125.34,251.69,12297,5492.241856,3154.57833,1700.554633,391.2559107,3.17,0.160947887,0.892556094,2.225589981,0.45,1143621,3625278.57,185404.2344,0.051142066,18355.63752,0.016050455,0.959748615
3,2019,North Avondale - Paddock Hills,31,16,0,15,125.34,251.69,4236,1513.627567,606.17009,288.3442539,103.5450687,3.17,0.20760095,0.852837131,2,1,393948,1248815.16,65907.23322,0.052775811,7641.841793,0.019398098,0.92501104
3,2019,North Fairmount,31,16,0,15,125.34,251.69,1621,699.4673031,543.1704057,297.8926014,85.88591885,3.17,0.369469027,0.633179512,2.26,1,150753,477887.01,54203.85428,0.113423996,7483.681146,0.049642005,0.796245513
3,2019,Northside,31,16,0,15,125.34,251.69,7865,3918,1410,678,239,3.17,0.164369576,0.88677349,2.006624285,1,731445,2318680.65,135073.6333,0.058254522,17881.5,0.024446814,0.969474826
3,2019,Oakley,31,16,0,15,125.34,251.69,12034,6473,1256,478,247,3.17,0.052216901,0.941124033,1.834845438,1,1119162,3547743.54,70892.68333,0.019982471,14137.5,0.012632219,0.973738724
3,2019,Over-the-Rhine,31,16,0,15,125.34,251.69,5200,2498,1076,598,132,3.17,0.325060048,0.812888983,1.860265385,0.65,483600,1533012,170310.2333,0.111095173,9252.75,0.019133065,0.943117221
3,2019,Pendleton,31,16,0,15,125.34,251.69,1083,571,238,111,49,3.17,0.218914186,0.824800105,1.9,1,100719,319279.23,26217.70833,0.082115296,3120,0.030977273,0.937892674
3,2019,Pleasant Ridge,31,16,0,15,125.34,251.69,7182,3534.503299,1409.428841,690.7728558,255.6503299,3.17,0.085550603,0.945230719,2.006922863,1,667926,2117325.42,63421.4519,0.029953568,18455.25212,0.027630684,1.002814971
3,2019,Queensgate,31,16,0,15,125.34,251.69,243,79.62848606,91.00398406,26.62350598,16.45816733,3.17,0.531914894,0.52970774,2.29,1,22599,71638.83,8883.729457,0.124007182,840.0926295,0.037173885,0.690888808
3,2019,Riverside,31,16,0,15,125.34,251.69,1772,929.6467066,299.6766467,135.7784431,49.7005988,3.17,0.179142163,0.85078079,1.920112867,1,164796,522403.32,34930.1511,0.066864336,3616.841317,0.021947385,0.939592511
3,2019,Roselawn,31,16,0,15,125.34,251.69,7627,3442,2060,1154,384,3.17,0.29110982,0.733542471,2.123861282,1,709311,2248515.87,210161.15,0.093466607,29991,0.042281876,0.869290955
3,2019,Sayler Park,31,16,0,15,125.34,251.69,3001,1169,690,395,136,3.17,0.127459367,0.870307156,2.56,1,279093,884724.81,31251.50833,0.035323423,10354.5,0.037100536,0.942731115
3,2019,Sedamsville,31,16,0,15,125.34,251.69,520,218.3532934,118.3233533,64.22155689,25.2994012,3.17,0.386809269,0.783156815,2.26,1,48360,153301.2,17715.00724,0.115556873,1745.658683,0.036097161,0.934810848
3,2019,South Cumminsville,31,16,0,15,125.34,251.69,704,282.6853539,291.5655221,164.5297828,21.70707779,3.17,0.530541012,0.571131307,2.48,1,65472,207546.24,31456.25265,0.151562624,3631.618781,0.055468273,0.778162204
3,2019,South Fairmount,31,16,0,15,125.34,251.69,1981,855,453,211,131,3.17,0.392982456,0.704799795,2.09,1,184233,584018.61,70473.2,0.120669442,6669,0.036198727,0.861667964
3,2019,Spring Grove Village,31,16,0,15,125.34,251.69,2171,862,599,373,70,3.17,0.212296984,0.889740215,2.51,1,201903,640032.51,38382.725,0.059969962,8638.5,0.042785397,0.992495573
3,2019,Villages at Roll Hill,31,16,0,15,125.34,251.69,2348,847,1244,487,48,3.17,0.710743802,0.410982508,2.77,1,218364,692213.88,126264.4833,0.182406749,10432.5,0.047775732,0.641164989
3,2019,Walnut Hills,31,16,0,15,125.34,251.69,6368,3492,1070,513,163,3.17,0.452176403,0.7327332,1.799605842,0.69,592224,1877350.08,331182.0917,0.176409342,9095.58,0.015358344,0.924500886
3,2019,West End,31,16,0,15,125.34,251.69,6695,3532.019985,1595.908956,1087.643967,210.5988157,3.17,0.363444591,0.744639173,1.909876027,1,622635,1973752.95,269244.0268,0.136412223,25315.73427,0.040659029,0.921710424
3,2019,West Price Hill,31,16,0,15,125.34,251.69,18343,7664.524854,5121.964782,2655.326325,847.0986757,3.17,0.237111692,0.852876947,2.387708663,1,1705899,5407699.83,381173.6942,0.070487214,68297.28752,0.04003595,0.963400111
3,2019,Westwood,31,16,0,15,125.34,251.69,32316,14259.45688,8629.008023,4229.561882,1379.361984,3.17,0.223270087,0.84579064,2.254729236,1,3005388,9527079.96,667756.6802,0.070090383,109374.0154,0.036392644,0.952273666
3,2019,Winton Hills,31,16,0,15,125.34,251.69,6008,2268,3018,1748,402,3.17,0.547619048,0.548176713,2.65,1,558744,1771218.48,260499.15,0.147073415,41925,0.075034363,0.77028449
